id,character,episode,line,season,show,characters_spoken,words_spoken,,,character,episode,line,season,show,characters_spoken,words_spoken
19451,Cartman,12,"What do you wanna watch, Polly Prissypants?",15,Southpark,43,7,,,,,,,,,
19453,Cartman,12,"Muh uh, 'cause I'll tell my mom on you when our parents get home.",15,Southpark,65,14,,,,,,,,,
19455,Cartman,12,"Naw uh, 'cause my house got burned down, so everyone has to feel bad for me.  What is that? WHAT IS THAT?!",15,Southpark,106,22,,,,,,,,,
19457,Cartman,12,What?! Who?!,15,Southpark,12,2,,,,,,,,,
19459,Cartman,12,"I thought I was safe here! Stay there guys, I'll be right back! ",15,Southpark,64,13,,,,,,,,,
19460,Cartman,12,"Who's there?!  Lock that door behind you, Token.  Black people live here! ",15,Southpark,74,12,,,,,,,,,
19462,Cartman,12,"Aha! I knew it was you, Kyle!",15,Southpark,29,7,,,,,,,,,
19463,Kyle,12,"It's not me! I'm here to help you, fatass!",15,Southpark,42,9,,,,,,,,,
19464,Cartman,12,Oh sure!,15,Southpark,8,2,,,,,,,,,
19465,Stan,12,"Stop it, Cartman! It's true! We came to keep an eye out. Stephen Tamil said he had something big planned.",15,Southpark,105,20,,,,,,,,,
19466,Cartman,12,"Stephen Tamil? The fifth grader?  Oh shit!  I told you to lock that door, Token!  No.  Nononono!  Where are they Kenny??!!",15,Southpark,122,21,,,,,,,,,
19467,Kenny,12,,15,Southpark,0,0,,,,,,,,,
19468,Cartman,12,HAAAAGH! ,15,Southpark,9,1,,,,,,,,,
19469,Stan,12,"Hey! Cartman, what the hell are you doing?!",15,Southpark,43,8,,,,,,,,,
19470,Cartman,12,I don't trust any of you assholes!  Where are you sons of bitches?! ,15,Southpark,68,13,,,,,,,,,
19474,Butters,12,"Hey, what are you fifth graders doing?",15,Southpark,38,7,,,,,,,,,
19477,Butters,12,"Yeah, how can the 17% be sticking it to the 83%?",15,Southpark,48,11,,,,,,,,,
19484,Cartman,12,"Hello??  Whoever you are, just give them back! Haven't you done enough to me?! ",15,Southpark,79,14,,,,,,,,,
19485,Cartman,12,Muscleman Marc! AAAAAAAA!! AAAAAAAA!! ,15,Southpark,38,4,,,,,,,,,
19486,Cartman,12,Polly Prissypants! Rumpertumskin!  Jesus Christ! ,15,Southpark,49,5,,,,,,,,,
19488,Cartman,12,Who did this to you?!,15,Southpark,21,5,,,,,,,,,
19490,Cartman,12,"Don't worry, I'll get you down!",15,Southpark,31,6,,,,,,,,,
19492,Cartman,12,AAAAHAA! AAHAAAA! Rumpertumskin!! RUMPER  Rumpertumskin... WHY? Why did you do this??,15,Southpark,85,11,,,,,,,,,
19494,Cartman,12,Polly... Polly Prissypants... You did this?,15,Southpark,43,6,,,,,,,,,
19496,Cartman,12,...You got rid of Clyde Frog... You burned Peter Panda! ,15,Southpark,56,10,,,,,,,,,
19498,Cartman,12,They were your FRIENDS!,15,Southpark,23,4,,,,,,,,,
19501,Cartman,12,"Polly Prissypants, when people find out we did all this, we're gonna get in total trouble!",15,Southpark,90,16,,,,,,,,,
19503,Cartman,12,"There's one problem.  You say I have to grow up, to get rid of all my dolls. You forget one crucial thing, Polly Prissypants. That nobody would possibly blame Token for all this because in today's day and age you can't blame a black person for anything.",15,Southpark,253,47,,,,,,,,,
19505,Cartman,12,Noho! I've lost every stuffed animal; I won't lose you too!,15,Southpark,59,11,,,,,,,,,
19507,Cartman,12,"Goodbye, Polly Prissypants. I love you.",15,Southpark,39,6,,,,,,,,,
19509,Stan,12,"Dude, what the hell?",15,Southpark,20,4,,,,,,,,,
19510,Kyle,12,We told him to grow up. So he got rid of his stuffed animals.,15,Southpark,61,14,,,,,,,,,
19515,Mr. Garrison,13,"Okay children, let's all take our seats.  As you all know, Thanksgiving is only two weeks away. And so the school has arranged for a lecture from a real live Native American.",15,Southpark,174,32,,,,,,,,,
19516,Butters,13,"Oh neato, huh fellas?",15,Southpark,21,4,,,,,,,,,
19518,Cartman,13,Does that mean we only have to pay one sixteenth attention to you? ,15,Southpark,67,13,,,,,,,,,
19520,Butters,13,Thanksgiving is about murder?,15,Southpark,29,4,,,,,,,,,
19521,Cartman,13,This is bullcrap! A guest speaker comes to our class and assigns us a report on Thanksgiving?,15,Southpark,93,17,,,,,,,,,
19522,Kyle,13,"Well, it is kinda true, you know? Thanksgiving is fun and all, but the Native Americans got pretty screwed over.",15,Southpark,112,20,,,,,,,,,
19523,Cartman,13,"Yeah, and now my video game time is getting screwed over by them.",15,Southpark,65,13,,,,,,,,,
19524,Kyle,13,"Hey, fatass! Instead of laying in bed eating, why don't you come and help?!",15,Southpark,75,14,,,,,,,,,
19525,Cartman,13,"Jesus Kyle, you are really being crampy today.",15,Southpark,46,8,,,,,,,,,
19526,Stan,13,"We all have to do this report together, dude.",15,Southpark,45,9,,,,,,,,,
19527,Cartman,13,"You guys, we are wasting time. If we have to write a report on Thanksgiving let's just go downstairs and watch TV.",15,Southpark,114,22,,,,,,,,,
19528,Kyle,13,How is that gonna help?!,15,Southpark,24,5,,,,,,,,,
19529,Cartman,13,"Dumbass, it's November.  The History Channel is probably playing Thanksgiving specials back to back. We can learn everything we need.",15,Southpark,133,20,,,,,,,,,
19532,Cartman,13,"Dude, see? I told you. Who needs to read a bunch of stupid books when we've got History Channel?",15,Southpark,96,19,,,,,,,,,
19536,Cartman,13,Uh-huh??,15,Southpark,8,1,,,,,,,,,
19537,Kyle,13,What? This isn't history.,15,Southpark,25,4,,,,,,,,,
19538,Stan,13,"Dude, it is called History Channel.",15,Southpark,35,6,,,,,,,,,
19539,Kenny,13,,15,Southpark,0,0,,,,,,,,,
19542,Kyle,13,What??,15,Southpark,6,1,,,,,,,,,
19543,Cartman,13,"Kyle, why are you being so grumpy? Are you on your period again?",15,Southpark,64,13,,,,,,,,,
19544,Kyle,13,We're not basing research for our report on this crap!,15,Southpark,54,10,,,,,,,,,
19545,Cartman,13,"Okay, let's take a vote: Who thinks the possibility of ancient aliens at Thanksgiving makes for an interesting history report? ",15,Southpark,127,20,,,,,,,,,
19546,Kyle,13,Dude!,15,Southpark,5,1,,,,,,,,,
19547,Cartman,13,"Okay, and who wants to take a little Pamprin so their menstrual cramps stop bringing everyone down? Kyle? ",15,Southpark,106,18,,,,,,,,,
19548,Kyle,13,"Alright, fine! Let's just get this stupid report over with!",15,Southpark,59,10,,,,,,,,,
19552,Cartman,13,Did you guys know that when you stop menstruating it's called menopause?,15,Southpark,72,12,,,,,,,,,
19553,Stan,13,...What?,15,Southpark,8,1,,,,,,,,,
19554,Cartman,13,"Yeah, God takes your period away, and apparently it makes you really irritable? I was thinking maybe that's why Kyle's been so grouchy lately, 'cause he's goin' through menopause.",15,Southpark,179,29,,,,,,,,,
19555,Kyle,13,"Dude, shut your fuckin' mouth!",15,Southpark,30,5,,,,,,,,,
19556,Cartman,13,"See what I mean, you guys? ",15,Southpark,27,6,,,,,,,,,
19560,Stan,13,'bout what?,15,Southpark,11,2,,,,,,,,,
19563,Kyle,13,"Dude, look, we, we just saw all this stuff on History Channel.",15,Southpark,62,12,,,,,,,,,
19565,Kyle,13,We saw it on your channel.,15,Southpark,26,6,,,,,,,,,
19567,Stan,13,"That... stuffing was never heard of before 1621, so it might be alien technology?",15,Southpark,81,14,,,,,,,,,
19570,Butters,13,Okay Dad.,15,Southpark,9,2,,,,,,,,,
19577,Kyle,13,You might as well just say Pilgrims and Indians were all aliens who came here and made some kind of intergalactic treaty!,15,Southpark,121,22,,,,,,,,,
19578,Stan,13,"Wow, check it out dude, we're on TV. ",15,Southpark,37,8,,,,,,,,,
19579,Kyle,13,How can they make a show out of this? I wasn't even agreeing with them. ,15,Southpark,72,15,,,,,,,,,
19581,Kyle,13,...Uh oh.,15,Southpark,9,2,,,,,,,,,
19583,Kyle,13,I was just explaining how a negative argument doesn't make a po-,15,Southpark,64,12,,,,,,,,,
19585,Kyle,13,Ack dude! ,15,Southpark,10,2,,,,,,,,,
19605,Cartman,13,"Non! Mom, did you already get stuffing for Thanksgiving dinner?",15,Southpark,63,10,,,,,,,,,
19607,Cartman,13,Tell me you've already got everything we need for Thanksgiving!,15,Southpark,63,10,,,,,,,,,
19609,Cartman,13,Oh no. Oh NO!,15,Southpark,13,4,,,,,,,,,
19611,Cartman,13,"Clyde Donovan said that he saw on the news there's gonna be a massive stuffing shortage! Get your coat on, Mom! We've gotta go to the store! ",15,Southpark,141,27,,,,,,,,,
19612,Cartman,13,You guys have stuffing?!,15,Southpark,24,4,,,,,,,,,
19614,Cartman,13,"Oh... We're not too late. Mother, come!  Hey! Where is it!",15,Southpark,58,11,,,,,,,,,
19621,Cartman,13,No!,15,Southpark,3,1,,,,,,,,,
19623,Cartman,13,NO!,15,Southpark,3,1,,,,,,,,,
19634,Stan,13,"I don't know, dude. Have you seen that stuff about the pyramids and the link to Mars?",15,Southpark,85,17,,,,,,,,,
19635,Kyle,13,"Dude, there's a guy with a gun here!",15,Southpark,36,8,,,,,,,,,
19636,Stan,13,I'm just saying there's lots of symbols and signs out there that show aliens and history are pretty linked.,15,Southpark,107,19,,,,,,,,,
19637,Kenny,13,,15,Southpark,0,0,,,,,,,,,
19638,Kyle,13,Would you guys stop!,15,Southpark,20,4,,,,,,,,,
19642,Stan,13,Dude!,15,Southpark,5,1,,,,,,,,,
19644,Kenny,13,,15,Southpark,0,0,,,,,,,,,
19645,Stan,13,"Yeah, go on dude!",15,Southpark,17,4,,,,,,,,,
19646,Kenny,13,,15,Southpark,0,0,,,,,,,,,
19650,Stan,13,I didn't think so.,15,Southpark,18,4,,,,,,,,,
19653,Stan,13,Who's this?,15,Southpark,11,2,,,,,,,,,
19665,Stan,13,"Aw, I think he's just kind of pissed off he was wrong about the whole ancient alien thing.",15,Southpark,90,18,,,,,,,,,
19667,Kyle,13,"No, ah I don't.",15,Southpark,15,4,,,,,,,,,
19669,Kyle,13,I actually only just said that sarcastically.,15,Southpark,45,7,,,,,,,,,
19671,Kyle,13,"But I always read that Native Americans were here, and that Pilgrims and other settlers kind of took their lands from them.",15,Southpark,123,22,,,,,,,,,
19698,Kyle,13,I'm not a professor.,15,Southpark,20,4,,,,,,,,,
19700,Kyle,13,You are the fucking History Channel!,15,Southpark,36,6,,,,,,,,,
19703,Kyle,13,"So, do you uh, do you have any brothers or sisters, Natalie?",15,Southpark,60,12,,,,,,,,,
19705,Kyle,13,"Wow, awesome. Um...",15,Southpark,19,3,,,,,,,,,
19707,Kyle,13,"Um... so...  So dual citizenship, wow, uh... You know that I, I never knew anyone that had that.",15,Southpark,96,18,,,,,,,,,
19709,Kyle,13,Cool. Cool... You wanna order some dessert?,15,Southpark,43,7,,,,,,,,,
19711,Kyle,13,"Yeah, it was cool, thanks.  Um, so... Is there any way you'd",15,Southpark,60,12,,,,,,,,,
19713,Kyle,13,"You know, could youuu...",15,Southpark,24,4,,,,,,,,,
19715,Kyle,13,Would you please just open your wormhole?!,15,Southpark,42,7,,,,,,,,,
19717,Kyle,13,Errh!,15,Southpark,5,1,,,,,,,,,
19723,Kyle,13,"Yeeah, you're welcome. I'm sorry I doubted you. And guys, I'm I'm sorry I acted like a know-it-all. ",15,Southpark,100,18,,,,,,,,,
19724,Stan,13,"It's cool dude, we understand.",15,Southpark,30,5,,,,,,,,,
19725,Kyle,13,I guess we should all realize...  that history and alien technology really do go hand in hand. ,15,Southpark,95,17,,,,,,,,,
19734,Stan,13,"Wow, there's a lot about Thanksgiving I never knew before.",15,Southpark,58,10,,,,,,,,,
19735,Cartman,13,"Yeah, History Channel rules.",15,Southpark,28,4,,,,,,,,,
19739,Cartman,13,Uhhh??,15,Southpark,6,1,,,,,,,,,
19740,Kyle,13,"Oh, come on!!",15,Southpark,13,3,,,,,,,,,
19753,Kenny,14, ,15,Southpark,1,0,,,,,,,,,
19755,Kenny,14, ,15,Southpark,1,0,,,,,,,,,
19764,Cartman,14,"Oh wow, poor people being arrested. What a rare occurrence.  Hi, Kenny! Kenny, wave!  That's Kenny, about to be sent to a foster home. Pretty funny.",15,Southpark,148,26,,,,,,,,,
19773,Stan,14,Did you hear anything more about what happened?,15,Southpark,47,8,,,,,,,,,
19774,Kyle,14,"Dude, I don't think Kenny's coming back. My dad said those Child Protective Services people are pretty serious.",15,Southpark,111,18,,,,,,,,,
19775,Stan,14,We can't let Kenny be sent away forever. There's gotta be something we can do.,15,Southpark,78,15,,,,,,,,,
19776,Cartman,14,"Guys! Guys! I've been workin' on it, and I think I have some answers.",15,Southpark,69,14,,,,,,,,,
19777,Stan,14,Really?,15,Southpark,7,1,,,,,,,,,
19778,Cartman,14,"Yeah. I've gone through every student in the school, and I'm pretty sure now that Kenny's gone, the poor kid is Craig!",15,Southpark,118,22,,,,,,,,,
19779,Kyle,14,That's what you care about?! Who's the poorest kid in school now?!,15,Southpark,66,12,,,,,,,,,
19780,Cartman,14,"Pretty much went through everybody. Craig's got the mo-  sh, sh sh sh sh. Here he comes, here he comes.  Heya, Craig, your uh... your family get you that jacket at Walmart or Kmart? ",15,Southpark,182,34,,,,,,,,,
19782,Cartman,14,"Nothing dude, it's cool, it's cool. I mean, we would tell your parents to shop at nicer places, but... your mom is so poor she can't even pay attention. ",15,Southpark,153,29,,,,,,,,,
19789,Cartman,14,"This is awesome, Butters! You really think you got something?!",15,Southpark,62,10,,,,,,,,,
19790,Butters,14,"Yep. To find out who the poorest kid in school is, I actually was able to see which kids in school got those coupons they hand out for school lunch.",15,Southpark,148,30,,,,,,,,,
19791,Cartman,14,Eh yeah?,15,Southpark,8,2,,,,,,,,,
19792,Butters,14,So then I crossed that with all the kids who were on half-priced lunches with the tax records of people in town to see which kids' parents actually made the least amount of money last year.,15,Southpark,189,36,,,,,,,,,
19793,Cartman,14,"Heh heh, yeah?",15,Southpark,14,3,,,,,,,,,
19794,Butters,14,"Well actually, Eric, it's you. ",15,Southpark,31,5,,,,,,,,,
19795,Cartman,14,What?,15,Southpark,5,1,,,,,,,,,
19796,Butters,14,"Now that Kenny's gone,  your household actually has the lowest income.  I'm sorry, pal.",15,Southpark,87,14,,,,,,,,,
19797,Cartman,14,Oh my God... If we found this out it's only a matter of time before everybody else does.,15,Southpark,88,18,,,,,,,,,
19798,Butters,14,"Uh, I won't tell anybody.",15,Southpark,25,5,,,,,,,,,
19799,Cartman,14,"Oh come on! We're not the only ones who wanted to look into this! You think, you think Kyle isn't on the computer right now tryin' to see who the poorest kid in school is?! Oh he is gonna have such a field day, that heartless Jew!  Well I won't give him the satisfaction!",15,Southpark,271,54,,,,,,,,,
19800,Cartman,14,"Alright, let's hear it for Kyle!  He's so funny, isn't he guys?! With all his jokes about Cartman being poor. You guys hear how poor Cartman's mom is?! His mom is so poor the ducks throw bread at her! Hahaha! That's super funny, guys!  Laugh it up, everyone!  Cartman's mom is so poor that when she goes to KFC, she has to lick other people's fingers! HA! I beat you to it, Kyel!",15,Southpark,379,73,,,,,,,,,
19801,Kyle,14,"My name. Is not. ""Kyel.""",15,Southpark,24,5,,,,,,,,,
19802,Cartman,14,That's kewl! Whatever Kyel! Must be nice having everything you want! ,15,Southpark,69,11,,,,,,,,,
19804,Cartman,14,"Sit down Mom, we need to have a talk.",15,Southpark,37,9,,,,,,,,,
19806,Cartman,14,"Mom, how are you going to start bringing more money into this household?",15,Southpark,72,13,,,,,,,,,
19808,Cartman,14,"You have to start doing more, Mom! What are you doing with your time?!",15,Southpark,70,14,,,,,,,,,
19810,Cartman,14,"Yeah, see, the problem is, Mom, is that with Kenny gone I'm now the poorest kids in skewl!",15,Southpark,90,18,,,,,,,,,
19812,Cartman,14,"We're in a tough economy. You don't know what else I want you to do about it. Life isn't handed to you, Mom! You just can't sit on your ass and expect some money to appear!",15,Southpark,172,36,,,,,,,,,
19814,Cartman,14,"Not much huh?! My mom is so poor, when she heard about the Last Supper she thought she was running out of food stamps!",15,Southpark,118,24,,,,,,,,,
19816,Cartman,14,"IT'S NOT FUNNY, MOM!! ",15,Southpark,22,4,,,,,,,,,
19817,Cartman,14,My mom is so poor she waves around a Popsicle and calls it air conditioning. I wish I could be put in a kewl foster home like Kenny's familyyy.,15,Southpark,143,29,,,,,,,,,
19831,Cartman,14,"What is going on here? Mom, what have you done? Were things so bad for you financially you had to turn to a life of crime?! My mom is so poor she uses Cheerios for earrings. Well... guess I'm off to a foster home then.  Hawaii is my first choice. Something not exactly on the beach but maybe just a short walk away?  Gonna take me years to recover from being torn from my mother's arms. Only the ocean breezes and coconut trees can help me now.",15,Southpark,444,87,,,,,,,,,
19835,Cartman,14,"Yeah, yeah.",15,Southpark,11,2,,,,,,,,,
19837,Cartman,14,That's right.,15,Southpark,13,2,,,,,,,,,
19839,Cartman,14,"Wha'? Dude, do you think this is funny?!",15,Southpark,40,8,,,,,,,,,
19841,Cartman,14,"Well I'll tell you somethin'! Being from a low-income household isn't funny! Oh heell no, my momma's so poor she opened a Gmail account just so she could eat the spam! ",15,Southpark,168,31,,,,,,,,,
19843,Cartman,14,A joke?! You think being poor is a joke?!,15,Southpark,41,9,,,,,,,,,
19845,Cartman,14,How?!,15,Southpark,5,1,,,,,,,,,
19847,Cartman,14,"Dude, my momma's so poor when she gets mad she can't afford to fly off the handle so she's gotta go Greyhound off the handle!",15,Southpark,125,25,,,,,,,,,
19849,Cartman,14,"Jesus, this is a long drive. Are we in Hawaii yet?",15,Southpark,50,11,,,,,,,,,
19851,Cartman,14,"Yeah, that's where I requested to be sent.",15,Southpark,42,8,,,,,,,,,
19853,Cartman,14,What??  Greeley?,15,Southpark,16,2,,,,,,,,,
