index,character,episode,line,season
4815,Sheldon,2," Captain, I‰Ûªm getting an unusual reading.",2
4816,Leonard,2," Yeah, that‰Ûªs great, you guys want corn dogs?",2
4817,Howard,2, Yeah.,2
4818,Sheldon,2, That‰Ûªs a temporal anomaly. Corn dogs didn‰Ûªt come into existence until the first half of the twentieth century.,2
4819,Scene,3," The apartment. Sheldon is on the sofa, using his laptop. He is wearing a headset.",2
4820,Sheldon,3," Fellow warriors, this is Sheldor the Conqueror. We are about to enter Axel‰Ûªs fortress. Now this is a long run, so let‰Ûªs do another bladder check. Alright Barry, we‰Ûªll wait for you again, but you really should see a doctor. (There is banging at the door.) Sheldor is AFK. (Goes out to find Penny having trouble getting into her apartment.) Penny, are you experiencing some sort of difficulty?",2
4821,Penny,3," Yes, I can‰Ûªt get my stupid door open.",2
4822,Sheldon,3," You appear to have put your car key in the door lock, are you aware of that?",2
4823,Penny,3, Yeah!,2
4824,Sheldon,3, Alright then. (Turns to return inside. One of the grocery bags Penny is holding falls to the floor spilling groceries.) ,2
4825,Penny,3," Dammit, dammit, dammit, dammit, dammit, dammit.",2
4826,Sheldon,3, Would it be possible for you to do this a little more quietly?,2
4827,Penny,3, I can‰Ûªt get the damned key out.,2
4828,Sheldon,3," Well that‰Ûªs not surprising. That Baldwin lock on your door uses traditional edge mounted cylinders, whereas the key for your Volkswagon uses a centre cylinder system.",2
4829,Penny,3," Thankyou, Sheldon.",2
4830,Sheldon,3," You‰Ûªre welcome. Point of inquiry, why did you put your car key in the door lock?",2
4831,Penny,3," Why? I‰Ûªll tell you why. Because today I had an audition, it took me two hours to get there, I waited an hour for my turn, and before I could even start they told me I looked too Midwest for the part. Too Midwest? What the hell does that even mean?",2
4832,Sheldon,3," Well, the American Midwest was mostly settled by Scandinavian and Germanic peoples who, well they have a characteristic facial bone structure‰Û_.",2
4833,Penny,3," I know what it means, Sheldon! God, you know, I have been in L.A. for almost two years now, and I haven‰Ûªt got a single acting job, I have accomplished nothing, haven‰Ûªt gotten a raise at work, haven‰Ûªt even had sex in six months, and just now when I was walking up those stairs a fly flew in my mouth and I ate it.",2
4834,Sheldon,3," Well, actually, insects are a dietary staple in many cultures, they‰Ûªre almost pure protein.",2
4835,"Penny (picking up the bag she has just repacked, whereupon the bottom falls out and the groceries fall to the floor again)",3," Oh, sonofabitch!",2
4836,Sheldon,3," I believe the condensation on your frozen foods weakened the structural integrity of the bag. But returning to your key conundrum, perhaps you should call a locksmith and have him open the door for you.",2
4837,Penny,3," I did, and he said he‰Ûªll get here when he gets here.",2
4838,Sheldon,3, And you‰Ûªre frustrated because he phrased his reply in the form of a meaningless tautology?,2
4839,Penny,3, No! I am frustrated because I am a failure at everything and my breath smells like fly. (Bursts into tears.),2
4840,Sheldon,3, There there. (Reluctantly) Would you prefer to wait in our apartment?,2
4841,Penny,3," No Sheldon, I‰Ûªd rather sit on this freezing cold floor sobbing like a three year-old.",2
4842,Sheldon,3, Alright then. (Turns to go inside again.) ,2
4843,Penny,3, For God‰Ûªs sake! (Stomps into apartment.),2
4844,Sheldon,3, Just when I think I‰Ûªve gotten the hang of sarcasm.,2
4845,Scene,3, Inside the apartment.,2
4846,Sheldon,3, Make yourself comfortable. (Sits in Sheldon‰Ûªs place.) Not there. (Sits on other end of sofa. Puts feet on table. Sheldon looks disapprovingly. Removes feet from table. Sheldon sits and replaces headset.) Sheldor is back online.,2
4847,Penny,3, Sheldor?,2
4848,Sheldon,3, The Conqueror.,2
4849,Penny,3, What are you doing?,2
4850,Sheldon,3," AFK. I‰Ûªm playing Age of Conan, an online multiplayer game set in the universe of Robert E. Howard‰Ûªs Conan the Barbarian.",2
4851,Penny,3, Oh.,2
4852,Sheldon,3," Sheldor, back online.",2
4853,Penny,3, What‰Ûªs AFK?,2
4854,Sheldon,3, AFK. Away from keyboard.,2
4855,Penny,3, OIC.,2
4856,Sheldon,3, What does that stand for?,2
4857,Penny,3," Oh, I see?",2
4858,Sheldon,3," Yes, but what does it stand for?",2
4859,Scene,3," The stairwell. Leonard arrives and sees the spilled groceries. A cat is lapping at a spilled pot of ice-cream. Cut to inside. Penny now has the laptop, Sheldon is instructing her.",2
4860,Sheldon,3, Now just click on the enchanted boots to put them on.,2
4861,Penny,3," Oh, I don‰Ûªt know. Can I see them in another colour?",2
4862,Sheldon,3," Just click on them. Congratulations, you are now a level three warrior.",2
4863,Leonard,3, What‰Ûªs going on?,2
4864,Penny,3," Leonard, guess what, I‰Ûªm a level three warrior.",2
4865,Leonard,3," Great, you know there are groceries outside of your apartment?",2
4866,Penny,3," Yeah yeah yeah, shhh!",2
4867,Leonard,3, I only bring it up because your ice-cream is melting and it‰Ûªs starting to attract wildlife.,2
4868,Penny,3," Uh-huh, yeah, do I stay in the jungle or go towards the beach?",2
4869,Sheldon,3," It doesn‰Ûªt matter, right now you‰Ûªre looking for treasure.",2
4870,Penny,3," Okay. (Leonard motions for Sheldon to talk in the kitchen.) Wait, wait, where are you going?",2
4871,Sheldon,3," You‰Ûªre okay, if you run into crocodiles just kick them with your boots.",2
4872,Leonard,3, Want to catch me up?,2
4873,Sheldon,3," Well let‰Ûªs see, uh, she attempted to open her apartment with her car key, because her face is overly Midwestern, um, she hasn‰Ûªt had sex in six months, and she ate a fly.",2
4874,Leonard,3," Uh-huh. Seriously, six months?",2
4875,Penny,3," Oh my God, a treasure chest, I‰Ûªm rich!",2
4876,Sheldon,3, Level three and she thinks she‰Ûªs rich! What a noob.,2
4877,Scene,3, The apartment. Raj is pouring a white liquid into the main dish of a stereo speaker covered in cling film.,2
4878,Raj,3," Okay, we‰Ûªre all set.",2
4879,Howard,3, Let her rip.,2
4880,"Penny (entering, carrying a laptop)",3, Hi!,2
4881,Leonard,3," Hey, check it out, it‰Ûªs just corn starch and water.",2
4882,Sheldon,3," They make up a non-Newtonian fluid which is liquid, but solid under the percussive action of the speaker.",2
4883,Howard,3, That‰Ûªs what makes it get all funky.,2
4884,Penny,3," Yeah, okay. Listen, I need to talk to Sheldon.",2
4885,Howard (after Raj whispers in his ear),3," No, that‰Ûªs what she said, Sheldon.",2
4886,Penny,3," Okay, look, I bought the game, and I‰Ûªve been exploring the Island of Tordage but I can‰Ûªt figure out how to get past the guard captain.",2
4887,Sheldon,3, Do you have the enchanted sword?,2
4888,Penny,3," No, no, I‰Ûªve a bronze dagger.",2
4889,Sheldon,3," You can‰Ûªt slay the guard captain with a bronze dagger, my Lord it‰Ûªs like the car key in your apartment door all over again.",2
4890,Penny,3," Alright, alright, how do I get the sword?",2
4891,Sheldon,3," Well, have you been to the Temple of Mithra?",2
4892,Penny,3, Is that the place on the hill with the weird priests in front of it?,2
4893,Sheldon,3," No, no, no, it‰Ûªs‰Û_ oh for God‰Ûªs sakes, gimme. (Takes laptop.)",2
4894,Penny,3," Thank you, I really appreciate this.",2
4895,Sheldon,3," You‰Ûªre going to have to learn to do these things for yourself, Penny.",2
4896,Penny,3," Don‰Ûªt patronise me, just get the sword.",2
4897,Howard,3, What the frak?,2
4898,Leonard,3, Beats me. They were playing all last night too.,2
4899,Raj,3, It‰Ûªs like some kind of weird comic book crossover.,2
4900,Howard,3, Like if Hulk were dating Peppermint Patty.,2
4901,Raj,3, I always thought Peppermint Patty was a lesbian?,2
4902,Leonard,3," No, that‰Ûªs Marcie. Peppermint Patty‰Ûªs just athletic.",2
4903,Sheldon,3," There you go, one enchanted sword.",2
4904,Penny,3," Right, gimme, gimme, gimme, I want to kill the guard captain. (Leaves).",2
4905,Sheldon,3, That girl needs to get a life.,2
4906,Scene,3, Sheldon‰Ûªs bedroom. There is a knock on the door. Penny enters.,2
4907,Penny (whispering),3, Sheldon. (Sing-song) Shel-don.,2
4908,Sheldon,3," Danger, danger.",2
4909,Penny,3," No danger, look, it‰Ûªs just me, Penny, look, I got to level 25 and reached Purple Lotus Swamp, right?",2
4910,Sheldon,3, You‰Ûªre in my bedroom.,2
4911,Penny,3, Yeah. Leonard gave me an emergency key.,2
4912,Sheldon,3, People can‰Ûªt be in my bedroom.,2
4913,Penny,3," Okay, well can we go talk in the living room?",2
4914,Sheldon,3, I‰Ûªm not wearing pyjama bottoms.,2
4915,Penny,3, Why not?,2
4916,Sheldon,3, I spilled grape juice.,2
4917,Penny,3," Well, wear different pyjamas.",2
4918,Sheldon,3," I can‰Ûªt wear different pyjamas, these are my Monday pyjamas. Penny, people cannot be in my bedroom.",2
4919,Penny,3," Okay, just tell me, is it too soon to join a quest to the Black Castle?",2
4920,Sheldon,3, You were invited on a quest to the Black Castle?,2
4921,Penny,3," Yeah, yeah, by some guys in Budapest, I‰Ûªm just not sure it‰Ûªs the right move for my character.",2
4922,Sheldon,3," Of course it‰Ûªs not, you‰Ûªre only a level 25, the Hungarians are just using you for dragon fodder.",2
4923,Penny,3," Really? Boy, you‰Ûªd think you could trust a horde of Hungarian barbarians.",2
4924,Sheldon (off),3," Please Penny, enough, I have to sleep.",2
4925,Penny (off),3," Okay, well you were great, thanks. (Comes out door) Oh, hey Leonard, listen, don‰Ûªt got in Sheldon‰Ûªs room, he‰Ûªs not wearing bottoms.",2
4926,Leonard (knocking on door),3," Sheldon, you want to catch me up again?",2
4927,Scene,3, Dr Gablehauser‰Ûªs office. Sheldon and Leslie are standing across the desk. ,2
4928,Gablehauser,3," People, I am very busy today.",2
4929,Sheldon,3," I realise that Dr Gablehauser but it is your job, as head of the department, to mediate all inter-departmental disputes. University policy manual chapter four, subsection two, mediation of inter-departmental disputes.",2
4930,Gablehauser,3," Fine. Dr Winkle, what colourful name did you call Dr Cooper this time?",2
4931,Leslie,3, Dr Dumbass.,2
4932,Gablehauser,3," Dr Cooper, Dr Winkle apologises.",2
4933,Sheldon,3, No she doesn‰Ûªt.,2
4934,Leslie,3, No I don‰Ûªt.,2
4935,Sheldon,3," Here‰Ûªs the problem. I was clearly signed up to use the mainframe in Buckman 204, and Dr Winkle just wantonly ripped the sign-up sheet off the wall.",2
4936,Leslie,3, It wasn‰Ûªt even an official sign-up sheet. He printed it himself and he put his name down in every slot for the next six months.,2
4937,Sheldon,3," If it is a crime to ensure that the universities resources are not being squandered chasing sub-atomic wild geese then I plead guilty. (His phone rings.) Oh, Penny!",2
4938,Gablehauser,3, You need to get that Dr Cooper?,2
4939,Sheldon,3," God, no.",2
4940,Leslie,3," Well don‰Ûªt turn it off, you might miss your call from the Nobel committee letting you know you‰Ûªve been nominated as dumbass laureate of the year.",2
4941,Sheldon,3," Oh yeah, well, you wouldn‰Ûªt even be nominated. Dr Gablehauser, I have a series of important multi-bit calculations and simulations to run. All she‰Ûªs doing is reducing irrelevant data and making a mock‰Û_",2
4942,Gablehauser (as phone rings),3, Excuse me. Gablehauser. (Holding phone out to Sheldon) It‰Ûªs for you.,2
4943,Sheldon,3," Hello. Penny, this is not a good time. No, I told you, you‰Ûªre not prepared for the Sanctum of Burning Souls. You need to be in a group of at least five for that quest, and one should be a level 35 healer. Penny, I can‰Ûªt log on and help you. We‰Ûªll talk when I get home. (Puts phone down) I‰Ûªm not getting the computing time, am I?",2
4944,Leslie,3, Dumbass.,2
4945,Scene,3, The apartment. Sheldon enters.,2
4946,Sheldon,3," Leonard, you have to do something about Penny. She is interfering with my sleep, she‰Ûªs interfering with my work, and if I had another significant aspect of my life, I‰Ûªm sure she‰Ûªd be interfering with that too.",2
4947,Leonard,3," Why should I do something, you‰Ûªre the one who introduced her to online gaming.",2
4948,Sheldon,3," Well, yes, but you‰Ûªre the one who said hello to her when she moved in. If you‰Ûªd simply restrained yourself none of this would be happening.",2
4949,Leonard,3, Why don‰Ûªt you just tell her to leave you alone.,2
4950,Sheldon,3," I did. I told her, I texted her, I sent out a very emphatic twitter. I even changed my facebook status to Sheldon Cooper wishes Penny would leave him alone. I don‰Ûªt know what else to do.",2
4951,Leonard,3," Well, what am I supposed to do?",2
4952,Sheldon,3," I don‰Ûªt know, but if you don‰Ûªt figure something out, I warn you I shall become very difficult to live with.",2
4953,Leonard,3," You mean, up until now we‰Ûªve been experiencing the happy funtime Sheldon?",2
4954,Sheldon,3, Yes.,2
4955,Leonard,3, I‰Ûªll go talk to her.,2
4956,Scene,3, Penny‰Ûªs apartment. She is on her laptop and talking into a headset.,2
4957,Penny,3," No, Fritz, I need you on my flank. No, I don‰Ûªt know German. Flankenzie, flankenzie!",2
4958,Leonard (knocking and entering),3, Hey Penny.,2
4959,Penny,3, Busy.,2
4960,Leonard,3," Yeah, I see that. Shouldn‰Ûªt you be at work?",2
4961,Penny,3, I don‰Ûªt work on Mondays.,2
4962,Leonard,3," It‰Ûªs Thursday. Listen, Penny.",2
4963,Penny,3," Uh, Queen Penelope AFK. What?",2
4964,Leonard,3," Okay, um, here‰Ûªs the thing, um, sometimes people, good people, you know, they start playing these games and they find themselves through no fault of their own, you know, kind of, addicted.",2
4965,Penny,3," Yeah, get to the point, I‰Ûªm about to level up here.",2
4966,Leonard,3," Well, i-i-i-it‰Ûªs just if a person doesn‰Ûªt have a sense of achievement in their real life it‰Ûªs easy to lose themselves in a virtual world where they get a false sense of accomplishment.",2
4967,Penny,3," Yeah, jabber jabber jabber, okay boys, Queen Penelope‰Ûªs back online.",2
4968,Leonard,3," Penny, you‰Ûªve got cheetos in your hair.",2
4969,Penny (pulling cheeto out of hair),3," Oh, thanks. (Eats it.)",2
4970,Leonard,3, Wow.,2
4971,Scene,3, Same ‰ÛÒ later. Penny is attacking a multi-headed monster with a sword on the screen.A muscular warrior in a cape walks onto the screen.,2
4972,Warrior,3," Hey Penny, it‰Ûªs me again, Leonard.",2
4973,Penny- warrior,3," Leonard, I said not now.",2
4974,Leonard-warrior,3," Yeah, I know, I‰Ûªm just a little concerned about you.",2
