index,episode,season,line
1887,10,2,"Rick:ÊBeth, Squanchy culture is more... contextual than literal. You just say what's in your squanch and people understand."
1888,10,2,
1889,10,2,"Beth:ÊOh, okay... IÊsquanchÊmy family."
1890,10,2,
1891,10,2,(Rick and Squanchy look at her with disgust and shock.)
1892,10,2,
1893,10,2,Squanchy:ÊUhh...
1894,10,2,
1895,10,2,"Beth:ÊWhat? I do, I squanch my family."
1896,1,1,Rick: Morty! You gotta come on. Jus'... You gotta come with me.
1897,1,1,"Morty: *rubs his eyes* What, Rick? WhatÕs going on?"
1898,1,1,"Rick: I got a surprise for you, Morty."
1899,1,1,Morty: It's the middle of the night. What are you talking about?
1900,1,1,"Rick: *spills booze on Morty's bed* Come on, I got a surprise for you. *drags Morty by the ankle* Come on, hurry up."
1901,1,1,(Rick pulls Morty out of his bed and into the hall.)
1902,1,1,Morty: Ow! Ow! You're tugging me too hard!
1903,1,1,"Rick: We gotta go, gotta get outta here, come on. Got a surprise for you Morty."
1904,1,1,[Trans. Rick's ship]
1905,1,1,(Rick drives through the night sky. Morty looks exhausted.)
1906,1,1,"Rick: What do you think of this... flying vehicle, Morty? I built it outta stuff I found in the garage."
1907,1,1,"Morty: Yeah, Rick... I-It's great. Is this the surprise?"
1908,1,1,"Rick: Morty. I had to... I had to do it. I had- I had to- I had to make a bomb, Morty. I had to create a bomb."
1909,1,1,Morty: What?! A bomb?!
1910,1,1,"Rick: We're gonna drop it down there just get a whole fresh start, Morty. Create a whole fresh start."
1911,1,1,Morty: T-t-that's absolutely crazy!
1912,1,1,"Rick: Come on, Morty. Just take it easy, Morty. It's gonna be good. Right now, we're gonna go pick up your little friend Jessica."
1913,1,1,Morty: Jessica? From my math class?
1914,1,1,(Rick puts an arm around MortyÕs shoulders.)
1915,1,1,"Rick: When I drop the bomb you know, I want you to have somebody, you know? I want you to have the thing. I'm gonna make it like a new Adam and Eve, and you're gonna be Adam."
1916,1,1,Morty: OhhhÉ.
1917,1,1,Rick: And Jessica's gonna be Eve.
1918,1,1,Morty: Whhhh-wha?
1919,1,1,"Rick: And so that's the surprise, Morty."
1920,1,1,"Morty: No, you can't! *shoves Rick away* Jessica doesn't even know I exist! But- but, but forget about that, because you can't blow up humanity!"
1921,1,1,"Rick: I-I get what you're trying to say, Morty. Listen, I'm not... *spills beer down his shirt* You don't gotÉ Y-You donÕt gotta worry about me trying to fool around with Jessica or mess around with Jessica or anything. I'm not that kind of guy, Morty."
1922,1,1,"Morty: What are you talking about, Rick?"
1923,1,1,"Rick: You- you don't have to worry about me getting with Jessica or anything. She- sh-she- she, she, she's all for you, Morty."
1924,1,1,Morty: I don't care about Jessica! Y-YyyyyyyyyyouÑ
1925,1,1,"Rick: You know what, Morty? You're right. *throws empty bottle into the backseat* Let's forget the girl all together. She, she's probably nothing but trouble, anyways. *presses a button*"
1926,1,1,Robot Voice: Arming neutrino bomb.
1927,1,1,"Morty: *unbuckles* That's itÉ that's it, Rick. I'm taking the wheel."
1928,1,1,(Morty jumps up on Rick and starts fighting with him over control of the wheel.)
1929,1,1,"Rick: Get off of me, Morty!"
1930,1,1,(They begin to talk over each other.)
1931,1,1,"Morty: I'm taking charge of this situation, buddy! *starts kicking at his face while grabbing the wheel* I'm putÑIÕm, I'm, I'm, I'm puttinÕÉ I-IÕm, IÕm, IÕm not gonna stand around like some sort of dumbÉdumb person and just le-let you ruin the whole world!"
1932,1,1,"Rick: (at the same time) Come on! WhatÕs gotten into you? If you love Earth so much why donÕt you marry it? *pushes Morty off of him* What are you, crazy? Alright, Alright, Morty!"
1933,1,1,"(Rick manages to push Morty off of him. Morty glares at him, furious.)"
1934,1,1,Rick: Alright. I'll- I'll land. I'll land. I'll land. I'll land the thing. IÕll land the thing. Big tough guy all of a sudden.
1935,1,1,[Trans. Desert]
1936,1,1,(Rick lands the cruiser in an open desert. He opens the door and tumbles out among dozens of empty alcohol cans and bottles.)
1937,1,1,"Rick: We'll park it right here, Morty. Right here on the side of the reeÉ road here."
1938,1,1,"Morty: Oh, thank God."
1939,1,1,"Rick: You know what? That was all a test, Morty. Just an elaborate test to make you more assertive."
1940,1,1,Morty: It was?
1941,1,1,"Rick: Sure. Why not? I donÕt, I don't know. Y-you know what, Mo-"
1942,1,1,(Rick falls asleep and begins snoring.)
1943,1,1,Robot Voice: Neutrino bomb armed.
1944,1,1,Morty: Um...
1945,1,1,Jerry: I see there's a new episode of that singing show tonight. Who do you guys think is gonna be the best singer?
1946,1,1,"Summer: Oh my God, his head is in his food. I'm going to puke."
1947,1,1,"Beth: Morty, are you getting sick? (Morty lifts his head, clearly exhausted, and wipes food from his face.) I told you not to practice-kiss the living-room pillow. The dog sleeps on it."
1948,1,1,"Morty: I wasn't kissing a pillow, mom. I just I didn't get a lot of sleep last night. Maybe my dreams were just too loud or something."
1949,1,1,Summer: Or maybe you were out all night again with Grandpa Rick.
1950,1,1,Jerry: What?
1951,1,1,Beth: Dad?
1952,1,1,"Rick: What, so everyone's supposed to sleep every single night now? You realize that nighttime makes up half of all time?"
1953,1,1,Jerry: Damn it!
1954,1,1,Beth: Jerry!
1955,1,1,Jerry: Beth!
1956,1,1,"Summer: Oh my God, my parents are so loud, I want to die."
1957,1,1,"Rick: Mm, there is no God, Summer. You gotta rip that band-aid off now. You'll thank me later."
1958,1,1,"Jerry: Okay, with all due respect, Rick What am I talking about? What respect is due? How is my son supposed to pass his classes if you keep dragging him off for high-concept Sci-Fi rigamarole?"
1959,1,1,"Rick: Listen, Jerry. I-I-I don't want to overstep my bounds or anything. It's your house. It's your world. You're a real Julius Caesar but I'll tell you somethingÑtell you how I feel about school, Jerry. It's a waste of time. (Jerry stares incredulously at Rick.) Buncha people running around, bumping into each other. G-guy up front says, ""two plus two."" The people in the back say, ""four."" Then theÑthen the bell rings, and they give you a carton of milk and a piece of paper that says you can go take a dump or something. I mean, it's not a place for smart people, Jerry. And I know that's not a popular opinion, but it's my two cents on the issue."
1960,1,1,"Rick: This was a good breakfast, Beth. You really made the crap out of those eggs. I wish your mother was here to eat them."
1961,1,1,"Beth: Oh, DadÉ"
1962,1,1,Jerry: What? For real?
1963,1,1,"Mr. Goldenfold: Alright, now, everybody get settled. Get away from the windows!"
1964,1,1,[Trans. Int. Mr. GoldenfoldÕs class]
1965,1,1,"Mr. Goldenfold: Now, look, we're gonna be dealing with some real serious stuff today. You might have heard of it. It's called math? And without it, none of us would even exist, so let's jump right in. Two plus two."
1966,1,1,Morty: Jessica.
1967,1,1,Mr. Goldenfold: Five plus five.
1968,1,1,Morty: Jessica.
1969,1,1,"Mr. Goldenfold: Okay, good. It's time for the quiz."
1970,1,1,Class: Awwwwww.
1971,1,1,"Mr. Goldenfold: Yeah, you know what?! Aw, too bad! Tough! First row, take one. Pass it back for me. The stakes are high in this room. (Morty stares at the quiz. The numbers on the quiz jumble together as Morty falls asleep.) There's crucial things happening here every day. People getting smarter. Some of y'all getting dumber. Some of y'all ain't gonna see 3:00."
1972,1,1,"Jessica: Hi, Morty."
1973,1,1,"Morty: Whoa! Hi, Jessica."
1974,1,1,Jessica: Can I show these to you?
1975,1,1,Morty: Wow. Th-they're both great. Thank you!
1976,1,1,Jessica:  You know what I named these? My little Morties.
1977,1,1,"Morty: Uh, that's flatteringÉ and a little weird."
1978,1,1,Jessica: Do you know what I want you to do with them?
1979,1,1,Morty: Rename them?
1980,1,1,"Jessica: Squeeze them. Manhandle them. Give them the business. See if you can shuffle them. I mean, really get in there and knock them around. No wrong answers."
1981,1,1,"Morty: Wow. Well, okay, Jessica. L-let's give this a shot."
1982,1,1,(Morty grabs her boobs and starts fondling her.)
1983,1,1,"Jessica: Mm. Oh, Morty. What are you doing to me?"
1984,1,1,"Morty: Uh, I-I'm just doing my best."
1985,1,1,"(In real life, class has ended and Morty is fondling Mr. Goldenfold.)"
1986,1,1,Mr. Goldenfold: Morty! What are you doing to me?!
1987,1,1,"Morty: *sleep talking* Ah, Jessica."
1988,1,1,Mr. Goldenfold: Morty!
1989,1,1,Morty: Jessica.
1990,1,1,"Mr. Goldenfold: Five more minutes of this, and I'm gonna get mad."
1991,1,1,(Mr. Goldenfold leans back and bites his lip.)
1992,1,1,Morty: Je-Jessica. Jessica.
1993,1,1,Mr. Goldenfold: Not my fault this is happening.
1994,1,1,[Trans. Hallway]
1995,1,1,"(Morty is at his locker, where he is confronted by a bully, Frank Palicky.)"
1996,1,1,"Frank: Well, well, well."
1997,1,1,"Morty; Uh, morning, Frank."
1998,1,1,(Frank pins Morty to his locker.)
1999,1,1,"Frank: ""Morning""? What was what is that supposed to mean? You making fun of me? Are you trying to say my family's poor?"
2000,1,1,(Frank takes out a pocket knife and points it at Morty's neck.)
2001,1,1,"Morty: Oh, geez, Frank. I don't know if a knife is necessary. I mean, you know, y-you kind of had things handled without it."
2002,1,1,"Frank: You telling me how to bully now? Big mistake, Morty and now I'm gonna cut you, 'cause my family's rich."
2003,1,1,(Frank suddenly freezes and Rick steps out from behind him.)
2004,1,1,"Rick: There you are, Morty. Listen to me. I got an errand to run in a whole different dimension. I need an extra pair of hands."
2005,1,1,"Morty: Oh, geez, Rick. W-w-what'd you do to Frank?"
2006,1,1,"Rick: It's pretty obvious, Morty. I froze him. Now listen I need your help, Morty. I mean, we got we got to get get the hell out of here and go take care of business. (Belch) It's important. Come on, Morty."
2007,1,1,"Morty: I don't know, Rick. I can't leave school again."
2008,1,1,"Rick: Do you have any concept of how much higher the stakes get out there, Morty? What do you think I can just do it all by myself? Come on!"
2009,1,1,"Morty: Aw, geez. Okay. I guess I can skip history. What about Frank? I mean, shouldn't you unfreeze him?"
2010,1,1,"Rick: I'll do it later, Morty. He'll be fine. Let's go."
2011,1,1,"(Rick takes off with Morty and then Summer comes by, seeing Frank's frozen body)"
2012,1,1,"Summer (In her head): Oh, my God. I'm about to walk past Frank Palicky. This is the story we'll be telling our children."
2013,1,1,"(Summer, oblivious to the fact that he's frozen, apparently, walks up to Frank and talks to him)"
2014,1,1,"Summer: Hi, Frank."
2015,1,1,"(Frank's frozen foot breaks and he drops to the ground and shatters into a million pieces, dying)"
2016,1,1,Summer: AAAAAAAAAAAHHHHH!!!!!!!
2017,1,1,"(Beth is at the Horse Hospital, performing heart surgery on a horse with Davin)"
2018,1,1,Beth: Scalpel.
2019,1,1,Davin: Scalpel.
2020,1,1,(Jerry enters the room)
2021,1,1,"Jerry: Knock, knock."
2022,1,1,Beth: Jerry?
2023,1,1,"Jerry: My manager gave me an hour for lunch, and I thought, ""hey, why not swing by where your wife works?"""
2024,1,1,(The heart rate for the horse starts beeping really fast)
2025,1,1,Tom (Offscreen): We're losing him.
2026,1,1,(Beth adjusts the horse's organs)
2027,1,1,"Tom (Offscreen): Okay, he's back."
2028,1,1,"Beth: Jerry, please tell me you're here for an incredibly urgent reason."
2029,1,1,"Jerry: Well, it's lunch. I mean, it's one of three meals that have existed for millennia."
2030,1,1,(The heart rate starts beeping again)
2031,1,1,Tom (Offscreen): Losing him.
2032,1,1,(Beth adjusts the organs again)
2033,1,1,Tom (Offscreen): Stabilized.
2034,1,1,"Beth: Okay, I only ask, Jerry, because, as you know, my job involves performing heart surgery."
2035,1,1,"Jerry: Well, yeah, on horses."
2036,1,1,Beth (Angry): Excuse me?
2037,1,1,"Jerry (Scared): Okay, Let's not rehash that fight. (Normal) I sense that you're busy and will now be on my way."
2038,1,1,(Jerry drops a pamphlet on the ground)
2039,1,1,"Jerry (Poorly Acting): Whoa! What is this on the floor? Some kind of literature for a really nice-looking nursing home. Hey, honey, crazy idea bad pitch let's put your dad here.(Straight out serious) Let's put your dad in a nursing home."
2040,1,1,(Beth looks at Jerry extremely angry at him and the heart hate starts beeping again)
2041,1,1,Tom (Offscreen): We're losing him.
2042,1,1,"Beth: Hey, Tom! We know when we're losing him. (At the top of her lungs) WE CAN HEAR THE BEEPS!"
2043,1,1,(Rick and Morty are in an alley and Rick uses his portal gun to open a portal)
2044,1,1,"Rick: There she is. All right. Come on, Morty. Let's go."
2045,1,1,"Morty: Oh, geez, okay."
2046,1,1,(Rick and Morty go through the portal and end up an a crazy alternate dimension)
2047,1,1,"Morty: Oh, man, Rick. What is this place?"
2048,1,1,"Rick: It's Dimension 35-C, and it's got the perfect climate conditions for a special type of tree, Morty, called a mega tree, and there's fruit in those trees, and there's seeds in those fruits. I'm talking about mega seeds. They're they're incredibly powerful, and I need them to help me with my research, Morty."
2049,1,1,"Morty: Oh, man, Rick. I'm looking around this place, and I'm starting to work up some anxiety about this whole thing."
2050,1,1,"Rick: All right, all right, calm down. Listen to me, Morty. I know that new situations can be intimidating. You're looking around, and it's all scary and different, but, you know, m-meeting them head on, charging right into them like a bull that's how we grow as people. I'm no stranger to scary situations. I deal with them all the time. Now, if you just stick with me, Morty, we're gonna be-"
2051,1,1,(A gigantic alien monster suddenly appears behind them)
2052,1,1,"Rick (Terrified): HOLY CRAP, MORTY RUN!!!"
2053,1,1,"(Rick and Morty take off, running in complete and total fear as the monster chases them)"
2054,1,1,"Rick: I never seen that thing before in my life. I don't even know what the hell it is! We got to get out of here, Morty! It's gonna kill us! We're gonna die! We're gonna die, Morty!"
2055,1,1,(Screen cuts to black for the intermission break)
2056,1,1,"(Having apparently escaped, Rick and Morty are walking through Dimension 35-C, continuing their adventure)"
2057,1,1,"Rick: Oh, Morty, take a deep breath. Breathe that breathe that fresh air in, Morty. Y-you smell that? That's the smell of adventure, Morty. That's that's the smell of of of of a whole different evolutionary timeline."
2058,1,1,"Morty: All right, Rick, look how much longer is this gonna be? Shouldn't I be back at school by now?"
2059,1,1,"Rick: Are you joking me? I mean, look at all the crazy crap surrounding us. Look at that thing right there. What the hell is that thing? You think you're gonna see that kind of thing at school? (Offscreen) Look at it just lumbering around."
2060,1,1,"Rick: It defies all logic, that thing."
2061,1,1,"Morty: Yeah, Rick, I get it. We're surrounded by monsters. That's kind of the reason why I want to leave."
2062,1,1,(They come up to a cliff and Rick stops him there)
2063,1,1,"Rick: Ta-ta-ta-ta-ta-ta. Morty, you see this?"
2064,1,1,(Rick and Morty are looking down upon a vast forest of interdimensional trees)
2065,1,1,"Rick: You see what we just stumbled upon, Morty? Any idea what that is down there?"
2066,1,1,Morty: The mega trees?
2067,1,1,"Rick: That's right, Morty the mega trees with the mega fruit on them and that's what I'm talking about, Morty. That's where my seeds are. If we would have done what you wanted, I would have never have found them, because you're so in love with school."
2068,1,1,"Morty: All right, all right. So, what's so special about these seeds, anyways?"
2069,1,1,"Rick: You ask a lot of questions, Morty. Not very charismatic. It makes you kind of an (Belch) Under (Belch) underfoot figure."
2070,1,1,(Rick gives Morty a pair of shoes and Morty proceeds to put them on)
2071,1,1,"Rick: Just take these shoes, Morty. They're (Belch) special grappling shoes. When you're wearing these things, these babies, you can basically just walk on any surface you want, Morty up, down, below, turn around to the left. These things really bring it all together."
2072,1,1,"(Morty walks off the cliff and plummets to the ground, screaming and smashing into rocks)"
2073,1,1,Morty: AAAAAAAHHHH!!!!!!
2074,1,1,"Rick: You have to turn them on, Morty! The shoes have to be turned on!"
2075,1,1,"(During Beth's break, back at the hospital, Jerry and Beth are in Beth's office, arguing)"
2076,1,1,"Beth: I am not putting my father in a home! He just came back into my life, and you want to grab him and stuff him under a mattress like last month's Victoria's secret?"
2077,1,1,"Jerry: I told you I was ordering you something for Valentine's day. More importantly, your father is a horrible influence on our son."
2078,1,1,(Davin shows up at the door and starts hitting on Beth)
2079,1,1,"Davin: Everything cool in here, Beth?"
2080,1,1,"Beth: It's fine, Davin."
