index,character,episode,line,season
7913,Stars,44," Jerry Seinfeld, Michael Richards, Jason Alexander, Julia Louis-Dreyfus,         Wayne Knight (as Newman), Bob Balaban (as Russel) Heidi Swedberg (as Susan),         Kevin Page (as Stu), Len Lesser (as Uncle Leo), Steve Eastin (as cop #1),         David Graf (as cop #2), Al FAnn (as judge), Stephen McHattie (as psychiatrist),         Peter Blood (as Jay) and Julie Bloom (as receptionist)        ================================================================",4
7914,Jerry (going through couch cushions),44, Where the hell did I put this?,4
7915,Kramer,44, What are you looking for?,4
7916,Jerry,44," The remote, the remote, I can't find the remote. Did I lost, I         lost it. Did you take it? Did you put it some place?",4
7917,Kramer,44," No, no, no.",4
7918,Jerry,44," All right, what is this?",4
7919,Kramer (clueless),44, what is what?,4
7920,Jerry,44," All right, very funny. I get it.",4
7921,Kramer,44, You're in a weird mood.,4
7922,Jerry,44, Come on. Go back to your apartment and fix it.,4
7923,Kramer,44, Fix what?,4
7924,Jerry,44, Your pants!,4
7925,Kramer,44, what is this? What have I got one pant leg on for?,4
7926,Jerry,44," Don't you know? Look-look at your face! You only shaved the right         side of your face! What is this? A joke?",4
7927,Kramer,44," No, t's a joke.. a joke... a joke... you think this is funny?",4
7928,Jerry,44, Go look at your face in the mirror.,4
7929,Kramer,44, Wha-huh-wha-huh...,4
7930,Jerry (pressing intercom),44, yeah?,4
7931,George (on intercom),44, It's George.,4
7932,Jerry,44, Come on up.,4
7933,Kramer,44, I don't believe this.,4
7934,Jerry,44," You mean, you didn't know you were doing any of these things?",4
7935,Kramer,44," No, I swear.",4
7936,Jerry,44," I bet this is from that kick from that crazy Joe Davola. You better         see a doctor and get some X-rays.",4
7937,George (to Kramer),44, Ah! You're just the man I'm looking for.,4
7938,Kramer,44, Me?,4
7939,George,44," Yeah, here you go.",4
7940,Kramer,44, What's this?,4
7941,George,44, A dry-cleaning bill?,4
7942,Jerry,44, From that woman at NBC?,4
7943,George,44, Yeah.,4
7944,Kramer,44, A dry-cleaning bill for what?,4
7945,George,44, For vomiting on her vest!,4
7946,Kramer,44," Oh, come on George! I didn't do that on purpose!",4
7947,George,44," Well, I shouldn't have to pay for it!",4
7948,Kramer,44," Well, neither should I! Jerry's the one who left the milk in         the refrigerator.",4
7949,George (to Jerry),44," Yeah, your milk.",4
7950,Jerry (pointing Kramer),44, He drank it.,4
7951,Kramer,44, I didn't know.,4
7952,Jerry,44," All right, well, we should all chip in I guess.",4
7953,Kramer,44, Yeah.,4
7954,Jerry,44, How much was it to clean the vest?,4
7955,George,44, Eighteen dollars.,4
7956,Jerry,44, Can you get vomit out of suede?,4
7957,George,44, I don't know.,4
7958,Kramer,44, Yo-yo Ma!,4
7959,Jerry,44, What? Yo-yo Ma?,4
7960,Kramer,44, What about him?,4
7961,Jerry,44, You just said 'Yo-yo Ma'.,4
7962,George,44, What's Yo-yo Ma?,4
7963,Jerry,44, He's a cellist. (to Kramer) You should see a doctor today.,4
7964,George,44," All right, come on, come on, let's go. Six dollars.",4
7965,Jerry,44, I can't believe she sent you that dry-cleaning bill.,4
7966,George,44, I know!,4
7967,Jerry,44," That doesn't really bode well for the show, does it?",4
7968,George,44," The show! Forget about the show! We should take the idea to a         different network",4
7969,Jerry,44," Oh, yeah. Right. Like anybody's ever gonna do this! How did you         get me to go along with that? A show about nothing!",4
7970,George,44," It was a good idea. Susan liked it. Now, if he hadn't vomitted         all over her, we'd be writing it right now.",4
7971,Kramer,44, Jeez!,4
7972,George,44, Anyway.,4
7973,Jerry (interrupts),44," What are you doing? What's wrong with you? What're         you doing? Give me that phone! Go to your apartment and lie down, I'll         make an appointment for a doctor today.",4
7974,George,44, What?,4
7975,Jerry,44, NBC! They wanna have another meeting about the idea.,4
7976,George,44," They wanna have another meeting? They wanna buy it?! They wanna         but it?! Oh! I tell you! We're gonna be rich!! What are we gonna get for         this? Fifty, sixty thousand?",4
7977,Jerry,44, I don't know about sixty.,4
7978,George,44," Oh, it's gotta be fifty! Hee hee! You know how much Ted Danson         makes, huh?",4
7979,Jerry,44," Ted Danson! Now, how are you comparing us to Ted Danson?",4
7980,George,44, I didn't say 'We're Ted Danson.',4
7981,Jerry,44," Yes, you did. You said 'We're Ted Danson'!",4
7982,George,44, Oh!,4
7983,Jerry,44," You know, I think he wears a piece.",4
7984,George,44," Yeah, don't worry. He can afford it.",4
7985,Jerry,44," I'm ten minutes slow again! That's it for this piece of junk!         I've had it. ",4
7986,George,44," What, is that the one your parents gave you?",4
7987,Jerry,44," Yeah! But it never works. You know we're supposed to be there         by two o'clock. We should take a cab.",4
7988,George,44," All right, we'll be a little late, I,m not taking a cab.",4
7989,Jerry,44, I'll pay for it.,4
7990,George,44, It's not the money!,4
7991,Jerry,44," Well, what is it you object to? The comfort? The Speed? The convenience?",4
7992,Leo,44, Jerry!,4
7993,Jerry,44, Uncle Leo!,4
7994,Leo,44, Helloooo!,4
7995,Jerry,44," Hello there, how're you doing?",4
7996,Leo,44, Ha ha! How are you?,4
7997,Jerry,44," Good, good.",4
7998,Leo,44, How's your mom and dad?,4
7999,Jerry,44," Good, fine.",4
8000,Leo,44," What are you getting to be too much of a big shot now to give me         a call? I don't hear from you anymore!",4
8001,Jerry,44," Oh, no. I've been kinda busy. It's all.",4
8002,Leo,44, You know where I just came from?,4
8003,Jerry (not enthousiastic at all),44," Oh, sure. Danny.",4
8004,Leo,44," He used to be in the pajama business. I used to be able to get pajamas         for free. I used to come over and get pajamas all the time!",4
8005,Jerry,44," Oh, yeah, yeah. I remember.",4
8006,Jerry (interrupts),44," I-I'm sorry Uncle Leo, I really gotta get going.",4
8007,Leo,44," Oh. Well. You gotta get going, so go.",4
8008,Jerry,44," We, we got a big meeting with the president of NBC.",4
8009,Leo,44, Nobody got a gun to your head!,4
8010,Jerry (seems sincere),44," Yeah, I'm really sorry, uh.",4
8011,Leo,44," Go. Really. I understand. You got an appointment, go to your appointment.",4
8012,Jerry,44," I'm sorry, really.",4
8013,Leo,44," You know, I know plenty of people in Hollywood too!",4
8014,Jerry,44," Sorry, really.",4
8015,Kramer (from inside),44, Yeah?,4
8016,Newman,44," Come on, are you ready? Let's go!",4
8017,Kramer,44, For what?,4
8018,Newman,44," What's the matter with you? I just talked to you fifteen minutes         ago.",4
8019,Kramer,44, what about?,4
8020,Newman,44," The courthouse. You gotta go with me to the courthouse. I'm contesting         a ticket today.",4
8021,Kramer,44," I can't, I'm going to the doctor's later.",4
8022,Newman,44," You gotta go with me. I mean, you-you're my alibi. You have to         take the stand.",4
8023,Kramer,44," Well, I can't!",4
8024,Newman,44," Well, let me remind you of something. You wouldn't be here if         it wasn't for me and my helmet. I saved your life! You would be dead!         Dead! You would cease to exist! You would be gone for the rest of eternity!         You wouldn't even begin to comprehend what that means!!",4
8025,Kramer,44, Shut up! I'll get my coat!,4
8026,Jerry,44," You see the look on my uncle's face? Did you see how insulted         he was? What could I do? Waht are we supposed to do? You can't leave.         There's no excuse good enough to justify walking away from a conversation         with one of my relatives.",4
8027,George,44, I didn't shave this morning. I don't feel like myself.,4
8028,George,44, Look at this.,4
8029,Jerry,44, Why didn't you shave this morning?,4
8030,George,44, 'Cause I shaved yesterday in the afternoon.,4
8031,Jerry,44, Why?,4
8032,George,44, Because of the day before. It's a long story. ,4
8033,Jerry,44, Is that Joe Davola?,4
8034,George,44, It's not him!,4
8035,Jerry,44, I can't live tlike this. I'm being stalked.,4
8036,Receptionist,44, Mister Seinfeld? They're ready for you.,4
8037,Jerry,44, Oh.,4
8038,George,44, Mister Seinfeld? What about Mister Costanza? I'm not here?,4
8039,Jerry,44," All right. Look. Now, you promised you're gonna be a little more         flexible on the nothing idea, okay? Jsut a little.",4
8040,George,44, Okay. A little.,4
8041,Newman,44," Okay, you're all set? You got your story?",4
8042,Kramer,44, No.,4
8043,Newman,44," When the cop stopped me, I told him that I was rushing home because         my friend was about to commit suicide.",4
8044,Kramer,44, Uhm...,4
8045,Newman,44," Now, you're that firend. Now, all we need is a reason why you         were going to commit suicide.",4
8046,Kramer,44, I never had an air conditioner.,4
8047,Newman,44, No! That's no reason to kill yourself!,4
8048,Kramer,44," Why? It gets hot at night, you can't sleep. You ever tried to         sleep in a really hot room?",4
8049,Newman,44," Every night I sleep in a really hot room, I don't want to kill         myself.",4
8050,Kramer,44," Well, I slept in really hot rooms and I wanted to kill myself.",4
8051,Newman,44," No, no, no. That's not gonna work. Something else.",4
8052,Kramer,44, I was never able to become a banker.,4
8053,Newman,44," Banker! So you're killing yourself because your dreams of becoming         a banker have gone unfulfilled. You-you-you-you can't live without being         a banker.",4
8054,Kramer,44," Yeah, yeah. If I can't be banker, I don't wanna live.",4
8055,Newman,44, You must be banker.,4
8056,Kramer,44, MUST be banker.,4
8057,Newman (satisfied),44," Okay, we'll go with the banker story.",4
8058,George,44," The story is the foundation of all entertainment. You must have         a good story otherwise it's just masturbation.",4
8059,Russel,44, And people really have to care about the characters.,4
8060,George,44," Care? Forget about care. Love. They have to love the characters.         Otherwise, why would they keep tuning in?",4
8061,Jerry,44, Wouldn't tune in.,4
8062,George,44, Would they tune in?,4
8063,Jerry,44, No tune.,4
8064,Russel,44," We like to look at the show as if it were in EKG. You have your         highs and your lows and it goes up and down.",4
8065,George,44, The show will be like a heart attack!,4
8066,Jerry,44, Just a huge massive coronary.,4
8067,Russel,44," So what you said last week about no story, you're a little flexible         on that now.",4
8068,George,44," Is-is that what I said 'no story'? Because Jerry had to tell         me later.",4
8069,Jerry,44, He couldn't believe it.,4
8070,Police officer,44," Well, I informed him that he was exceeding the speed         limit and uh, that's when he told me that he was racing home because his         friend was about to commit suicide.",4
8071,Judge,44, And then what happened?,4
8072,Russel,44," Look. I don't know how you two guys feel but we would really         like to be in business with you.",4
8073,George,44," Well, we would like to be in business. Let's do business. We'll         have some business. Let's have business.",4
8074,Jerry,44," We would love to be in business. We'll do business. We're in business.         It's... it's business. This is business.",4
8075,George,44, Yeah!,4
8076,Stu,44, Would it be possible to get a-a-a copy of 'La Cocina'?,4
8077,Jerry,44, Your off-Broadway play.,4
8078,George,44," Oh, oh. Uh, you know. It's the damndest thing. I, uh, I moved         recently and my files, pfff, disappeared. Now, I-I don't know if they         fell off the truck or if there was some sort of foul play but let me tell         you something. I'm not through with that moving company.",4
8079,Jerry (backs his story),44," Hmm, hmm.",4
8080,George,44, That's my vow to you.,4
8081,Russel,44," Well, I got a feeling about you two. And even more than that.         I place a great deal of confidence in that lady's judgment. ",4
8082,George,44, Oh! That's good judgment. That's a pile of judgment there. Sure.,4
8083,Jerry,44," Oh! Taht's judgment. Yes, yes. Judgment with earrings on. Yeah.",4
8084,Russel (gets up),44," So, let's make a pilot.",4
8085,Newman,44," I had gone up to Westchester. I go there every Tuesday. I do         charity for the blind in my spare time for the Lighthouse. I was in the         middle of a game of Parcheesi with an old blind man and I excused myself         to call my friend as he was very depressed lately because he never became         a banker.",4
8086,Judge,44, I don't understand.,4
8087,Newman,44," You see, it'd been his lifelong dream to be a banker and he uh,         just the day before he was turned down by another bank. I believe it was         the Manufacturer's Hanover on Lexington and 40th Street. That was the         third bank to turn him down so I was-I was a little concerned. I wanted         to see how he was doing. Well, Your Honor, he was barely audible. But         I distinctly recall him say...",4
8088,Kramer (interupts involuntarily),44, Yo-yo Ma!,4
8089,Newman,44," So I sped home to save my friend's life and I was stopped for         speeding. Yes, I admit I was speeding but it was to save a man's life.         A close friend. An innocent person who wanted nothing more out of life         than to love, to be loved and to be a banker.",4
